ID_cliente,Nombre,Edad,Género,Región,Nivel_educacional,Satisfacción_servicio (1-5),Tiempo_respuesta (minutos),Recomendaría_empresa,Compras_último_mes
376,Salud,45.0,Femenino,Los Ríos,Postgrado,5,39.64,Sí,1
377,Teófila,47.0,Femenino,Arica y Parinacota,,3,35.02,No,4
378,Sigfrido,46.0,Femenino,Tarapacá,Técnica,4,37.76,No,6
379,Azahar,,Masculino,Los Ríos,Universitaria,2,22.68,,1
380,Teodora,23.0,Masculino,O’Higgins,Básica,4,7.1,Sí,5
381,Hilda,52.0,Femenino,Maule,Básica,4,40.54,,4
382,Balduino,58.0,Femenino,Metropolitana,Básica,3,20.54,Sí,7
383,César,54.0,Femenino,Magallanes,Media,4,28.29,Sí,8
384,Benito,41.0,Femenino,Antofagasta,Media,1,38.08,Sí,3
385,Hector,46.0,Femenino,Metropolitana,Técnica,5,30.27,Sí,4
386,Clara,66.0,,Valparaíso,Básica,5,,No,8
387,Susanita,63.0,Femenino,Tarapacá,Técnica,3,54.55,Sí,1
388,Ciriaco,48.0,Femenino,Antofagasta,Básica,5,35.52,,5
389,Aroa,52.0,Masculino,Biobío,Media,1,22.71,No,9
390,Olivia,50.0,,Los Ríos,Universitaria,3,15.53,Sí,5
391,Abril,69.0,Femenino,Araucanía,Universitaria,2,36.77,Sí,3
392,Francisca,38.0,Masculino,Los Ríos,,5,,,3
393,Nilo,49.0,No binario,Ñuble,Universitaria,4,16.21,No,4
394,Pío,40.0,Femenino,Ñuble,Postgrado,1,41.79,,3
395,Desiderio,50.0,Femenino,Los Ríos,Básica,1,37.24,Sí,4
396,Luna,20.0,Masculino,Araucanía,Universitaria,5,29.88,No,9
397,Fortunata,35.0,Masculino,Aysén,Postgrado,2,51.87,Sí,7
398,Fabiana,42.0,Masculino,Coquimbo,Postgrado,4,40.23,Sí,5
399,Bernabé,59.0,Masculino,Ñuble,Postgrado,2,,Sí,5
400,Luciano,48.0,Masculino,Atacama,Técnica,2,41.73,Sí,2
401,Perlita,20.0,,Tarapacá,Técnica,5,32.55,Sí,7
402,Glauco,57.0,Femenino,Atacama,Postgrado,4,,Sí,3
403,Nicolás,63.0,Femenino,Araucanía,Universitaria,5,39.43,,5
404,Caridad,41.0,Femenino,O’Higgins,Básica,5,34.84,Sí,2
405,Luis,67.0,Masculino,Coquimbo,Media,1,34.27,,2
406,Zaida,49.0,Femenino,Coquimbo,Técnica,5,18.12,No,4
407,Rosa María,64.0,Femenino,Los Ríos,Universitaria,3,24.88,Sí,4
408,Silvestre,39.0,Masculino,Araucanía,Universitaria,4,32.08,Sí,8
409,Adelina,40.0,Femenino,Araucanía,Media,1,16.28,,9
410,Javiera,19.0,Masculino,Ñuble,Media,4,34.67,No,10
411,Amparo,44.0,Femenino,Antofagasta,,1,22.57,Sí,8
412,Ana Sofía,59.0,No binario,Los Ríos,,3,26.07,Sí,10
413,Eugenio,19.0,Masculino,O’Higgins,Universitaria,5,37.11,Sí,2
414,Belén,43.0,,Valparaíso,Media,1,24.44,Sí,7
415,Ema,34.0,Femenino,Tarapacá,Media,1,34.69,Sí,6
416,Paola,57.0,No binario,Tarapacá,Universitaria,1,31.45,Sí,6
417,José Manuel,50.0,Femenino,Maule,Postgrado,3,19.41,No,6
418,Edu,,Femenino,Los Ríos,Universitaria,4,38.81,Sí,5
419,Eric,60.0,Masculino,Metropolitana,Básica,3,39.33,,4
420,Toni,65.0,Masculino,Ñuble,Media,1,39.87,Sí,4
421,Lucía,56.0,,Maule,Técnica,1,49.08,Sí,4
422,Flor,46.0,No binario,Los Lagos,Media,5,25.89,Sí,3
423,Seve,59.0,Femenino,Magallanes,Básica,3,,Sí,6
424,Luciano,43.0,Femenino,Valparaíso,Técnica,3,23.43,Sí,4
425,José Luis,52.0,No binario,Aysén,Técnica,2,39.59,No,8
426,Inés,67.0,Masculino,Coquimbo,,4,29.19,No,4
427,Tecla,42.0,Masculino,Araucanía,Postgrado,2,15.95,No,5
428,Eusebia,41.0,,Arica y Parinacota,Universitaria,2,13.17,Sí,6
429,Marc,30.0,Masculino,Araucanía,Técnica,4,44.2,Sí,4
430,Abril,24.0,Masculino,Valparaíso,Técnica,5,36.09,No,5
431,Salomé,53.0,Femenino,Valparaíso,Postgrado,5,25.03,Sí,1
432,Palmira,62.0,Masculino,Antofagasta,Media,4,48.83,No,2
433,Melchor,37.0,,Antofagasta,,4,56.49,,4
434,Natalio,18.0,Masculino,Magallanes,Universitaria,3,40.35,No,3
435,Montserrat,25.0,Masculino,Aysén,Media,3,37.55,Sí,2
436,Quique,,No binario,Antofagasta,Universitaria,3,35.28,No,5
437,Jose Francisco,33.0,Femenino,Antofagasta,Postgrado,3,38.56,Sí,7
438,Isidro,31.0,No binario,Metropolitana,Media,1,49.58,Sí,5
439,Encarnita,29.0,Masculino,Ñuble,Postgrado,1,20.27,Sí,2
440,Isabel,68.0,,Biobío,Básica,5,26.61,Sí,8
441,Olivia,40.0,Femenino,Tarapacá,Técnica,1,29.52,Sí,4
442,Casandra,32.0,Masculino,Ñuble,Media,1,35.74,No,3
443,Lorenzo,45.0,Masculino,Los Ríos,Técnica,3,45.65,Sí,3
444,Ciríaco,51.0,Masculino,Ñuble,Básica,3,34.13,Sí,8
445,Angelina,19.0,Masculino,Tarapacá,Media,4,36.25,Sí,5
446,Amador,49.0,Masculino,Antofagasta,Técnica,3,36.77,Sí,3
447,Estela,40.0,Masculino,Ñuble,Técnica,4,30.23,Sí,10
448,Samuel,39.0,Femenino,Araucanía,Media,4,25.84,No,4
449,Eleuterio,68.0,Masculino,Metropolitana,Técnica,1,,Sí,3
450,Donato,42.0,Masculino,Antofagasta,Técnica,3,23.46,No,6
451,Manola,,Femenino,Metropolitana,Media,1,23.63,No,2
452,Olalla,,Masculino,Maule,,3,33.68,Sí,7
453,Purificación,66.0,Masculino,Biobío,Técnica,1,25.22,Sí,2
454,Iris,,,Ñuble,Universitaria,1,48.47,Sí,7
455,Herminio,59.0,Masculino,Araucanía,Universitaria,1,31.47,No,5
456,Albano,23.0,Masculino,Aysén,Básica,5,43.59,Sí,9
457,Eligia,32.0,Femenino,Biobío,Universitaria,1,17.55,Sí,3
458,Ramón,60.0,Masculino,Atacama,Universitaria,2,17.86,No,4
459,Telmo,54.0,Femenino,Metropolitana,Básica,2,28.89,No,5
460,Angelina,50.0,Femenino,Maule,,2,39.37,Sí,4
461,Chelo,25.0,Masculino,Los Lagos,Técnica,4,,No,7
462,Cayetana,61.0,Femenino,O’Higgins,Universitaria,1,29.0,Sí,7
463,Adelaida,61.0,Femenino,O’Higgins,Básica,2,40.0,No,3
464,Marcelino,22.0,Masculino,Maule,Técnica,4,26.12,,5
465,Teobaldo,56.0,Femenino,Los Lagos,Postgrado,2,22.42,Sí,7
466,Tecla,,Masculino,Coquimbo,Media,3,37.08,Sí,8
467,Íngrid,23.0,Femenino,Los Lagos,,5,16.96,Sí,3
468,Leopoldo,62.0,Masculino,Coquimbo,Media,1,26.26,Sí,3
469,Quirino,49.0,Femenino,Antofagasta,Universitaria,5,31.14,Sí,8
470,Dorotea,69.0,Masculino,Coquimbo,Media,5,35.29,Sí,2
471,Inocencio,47.0,,Magallanes,Media,3,38.23,Sí,5
472,Blanca,64.0,Masculino,O’Higgins,Postgrado,3,39.79,No,5
473,Ángeles,52.0,Masculino,Araucanía,Técnica,3,26.98,,3
474,Juanito,57.0,Femenino,Coquimbo,Postgrado,4,39.58,Sí,7
475,Vilma,69.0,,Atacama,Universitaria,2,35.06,No,4
476,Berto,33.0,Femenino,O’Higgins,Media,1,,Sí,4
477,Alberto,30.0,Femenino,Metropolitana,Técnica,3,,No,4
478,Octavia,67.0,Femenino,Aysén,Media,1,36.65,No,5
479,Mario,59.0,Femenino,Los Lagos,Media,1,28.47,Sí,7
480,Óscar,,Masculino,Los Lagos,Universitaria,1,30.48,No,2
481,Benjamín,36.0,Femenino,Valparaíso,Media,3,31.65,Sí,5
482,Poncio,34.0,Femenino,Coquimbo,Básica,3,51.13,Sí,7
483,Jose Luis,36.0,No binario,Los Lagos,Técnica,2,20.85,Sí,5
484,Fortunata,45.0,Femenino,Coquimbo,Técnica,3,41.89,Sí,0
485,Santiago,,Masculino,Los Ríos,Básica,3,44.3,Sí,4
486,Paola,54.0,Masculino,Ñuble,Universitaria,1,38.26,No,0
487,Alonso,43.0,Femenino,Tarapacá,Media,2,24.65,,3
488,Federico,40.0,Femenino,Los Ríos,Media,5,46.97,No,9
489,Gabriel,26.0,Femenino,Aysén,Técnica,3,26.68,,3
490,Visitación,29.0,Femenino,Atacama,Universitaria,3,36.87,No,5
491,Evelia,18.0,Femenino,O’Higgins,Universitaria,5,31.21,Sí,5
492,Etelvina,18.0,Masculino,O’Higgins,Universitaria,1,26.31,Sí,6
493,Aroa,64.0,Femenino,Biobío,Media,2,35.47,No,2
494,María Carmen,51.0,Masculino,Arica y Parinacota,Universitaria,1,48.79,No,6
495,Anacleto,49.0,Masculino,Tarapacá,Básica,4,32.56,No,5
496,Cesar,65.0,Femenino,Coquimbo,Postgrado,3,49.78,No,5
497,Evita,42.0,Femenino,Maule,,4,28.17,Sí,4
498,Rita,57.0,Masculino,Ñuble,Postgrado,3,30.77,No,5
499,Eleuterio,62.0,Masculino,Biobío,Media,4,17.74,,2
500,Darío,18.0,No binario,Magallanes,Universitaria,5,24.42,Sí,4
501,Dolores,33.0,Masculino,Araucanía,Técnica,3,27.82,Sí,1
502,Manu,,Femenino,Los Ríos,Media,3,26.71,No,5
503,Adolfo,22.0,Femenino,Biobío,Básica,4,20.4,No,6
504,Basilio,39.0,Femenino,Magallanes,Básica,2,22.38,Sí,3
505,Luis Miguel,46.0,Femenino,Metropolitana,Postgrado,4,27.13,Sí,3
506,Victoria,20.0,Masculino,Ñuble,Postgrado,3,41.87,,3
507,Melchor,29.0,Femenino,Coquimbo,,3,15.04,,7
508,Lucho,43.0,Masculino,Arica y Parinacota,Técnica,2,9.18,Sí,10
509,Leocadia,33.0,Femenino,Aysén,Básica,1,12.39,Sí,10
510,Faustino,68.0,Masculino,Magallanes,Universitaria,2,21.53,Sí,11
511,Pastora,54.0,Femenino,Aysén,Básica,1,36.37,No,4
512,Paca,39.0,Masculino,Valparaíso,Básica,3,26.44,Sí,5
513,Ágata,46.0,Masculino,Araucanía,Técnica,5,26.3,Sí,5
514,Leoncio,31.0,Masculino,O’Higgins,Postgrado,5,26.08,Sí,2
515,Jesús,45.0,Masculino,Metropolitana,Técnica,4,11.22,Sí,6
516,Manuel,22.0,Femenino,Tarapacá,Técnica,2,38.61,Sí,6
517,Ana Belén,64.0,Masculino,Araucanía,Técnica,2,43.11,No,7
518,Begoña,66.0,No binario,Coquimbo,Básica,5,26.65,No,8
519,Zaira,47.0,No binario,Los Lagos,Universitaria,1,30.85,No,5
520,Feliciana,63.0,Femenino,Magallanes,Básica,2,31.19,,6
521,Sabas,69.0,,Biobío,Media,1,19.32,,5
522,Milagros,,Masculino,Atacama,Técnica,1,25.59,Sí,3
523,Bernardita,29.0,,Maule,Técnica,1,,Sí,3
524,Paola,33.0,Masculino,Ñuble,Media,1,29.96,Sí,2
525,Sebastián,43.0,Masculino,Magallanes,Técnica,4,32.24,Sí,3
526,Trinidad,,Femenino,Arica y Parinacota,Técnica,4,23.06,Sí,4
527,Eloy,65.0,Femenino,Araucanía,Técnica,5,25.7,Sí,12
528,Estela,38.0,Femenino,Magallanes,,4,36.46,Sí,7
529,Aarón,56.0,,Valparaíso,Básica,2,21.6,Sí,8
530,Pastora,53.0,Femenino,Antofagasta,Técnica,4,46.2,Sí,3
531,Sigfrido,,Masculino,Biobío,Universitaria,2,13.84,Sí,6
532,Víctor,47.0,Masculino,Maule,,2,23.67,Sí,6
533,Zacarías,54.0,Femenino,Coquimbo,Postgrado,1,,Sí,6
534,Marcelo,40.0,Masculino,Los Ríos,Media,5,43.24,Sí,3
535,Roldán,27.0,Masculino,Valparaíso,Básica,1,29.64,No,5
536,Leticia,22.0,Masculino,Biobío,Media,1,27.14,Sí,6
537,Florentina,53.0,Femenino,Maule,Postgrado,4,33.98,Sí,4
538,Angelino,51.0,Femenino,Maule,Universitaria,4,43.99,Sí,6
539,Mohamed,69.0,Femenino,Magallanes,Postgrado,2,32.16,Sí,5
540,Edu,48.0,Femenino,O’Higgins,Media,4,41.43,Sí,8
541,Lina,27.0,Masculino,Maule,Postgrado,4,27.06,Sí,7
542,Celestino,36.0,Femenino,Magallanes,Media,3,,Sí,4
543,Casandra,49.0,Masculino,Atacama,Universitaria,2,32.32,Sí,5
544,Blanca,18.0,Masculino,Magallanes,Universitaria,2,23.03,Sí,3
545,Alba,22.0,,Valparaíso,Básica,3,36.89,Sí,5
546,Marta,62.0,No binario,Coquimbo,Universitaria,2,25.91,Sí,10
547,Xavier,21.0,Masculino,Coquimbo,Técnica,5,29.15,No,4
548,Ruth,33.0,Masculino,Atacama,Postgrado,5,7.6,,6
549,Luis Miguel,,Masculino,Tarapacá,Postgrado,3,28.75,,5
550,Rosalinda,33.0,Masculino,Araucanía,Media,4,27.57,Sí,4
551,Régulo,19.0,No binario,Valparaíso,Universitaria,5,41.63,Sí,1
552,Alicia,66.0,Femenino,Maule,Básica,3,38.7,,8
553,Joaquina,45.0,Femenino,Araucanía,Básica,5,,Sí,5
554,Gaspar,49.0,,Arica y Parinacota,Básica,1,13.7,,3
555,Soledad,44.0,Masculino,Los Lagos,Técnica,3,25.6,Sí,4
556,Gil,37.0,Femenino,Metropolitana,Universitaria,2,41.64,Sí,3
557,Jenny,41.0,Masculino,Valparaíso,Básica,5,28.02,Sí,6
558,Eleuterio,29.0,Femenino,Antofagasta,Técnica,2,19.33,Sí,7
559,Pepe,67.0,No binario,Arica y Parinacota,Postgrado,3,41.52,Sí,6
560,Beatriz,,Femenino,Los Ríos,Media,5,13.76,Sí,4
561,Pastor,50.0,Masculino,Atacama,Universitaria,2,28.87,Sí,1
562,María Ángeles,50.0,Femenino,Aysén,Universitaria,4,,,5
563,Marisa,68.0,,Los Lagos,Postgrado,4,31.26,Sí,4
564,Marianela,60.0,Masculino,Maule,Universitaria,1,17.58,No,4
565,Almudena,54.0,Masculino,Aysén,,3,20.71,Sí,9
566,Cándida,,,Tarapacá,Universitaria,2,23.02,No,4
567,Fernando,20.0,Femenino,Antofagasta,Universitaria,1,37.84,Sí,2
568,Espiridión,18.0,,Tarapacá,Técnica,3,31.71,Sí,2
569,Héctor,50.0,No binario,Los Lagos,Técnica,4,26.12,Sí,5
570,Marcos,57.0,Femenino,Tarapacá,Media,2,34.09,No,4
571,Ambrosio,27.0,,Ñuble,Universitaria,5,22.5,No,5
572,Domitila,60.0,Masculino,Biobío,Postgrado,4,,Sí,4
573,Benjamín,61.0,Masculino,Biobío,Básica,5,34.51,Sí,6
574,Felicidad,46.0,Femenino,O’Higgins,Media,5,27.76,Sí,6
575,Catalina,30.0,Masculino,Antofagasta,Básica,2,28.38,No,7
576,Salomón,29.0,Femenino,Metropolitana,Básica,2,26.58,Sí,11
577,Evaristo,48.0,Masculino,O’Higgins,Universitaria,5,39.96,Sí,3
578,Felipa,63.0,Masculino,Antofagasta,Postgrado,1,32.16,Sí,7
579,Tomasa,19.0,,Tarapacá,,5,27.84,Sí,6
580,Delfina,,Masculino,Los Ríos,Básica,5,20.3,Sí,2
581,Trini,67.0,,Los Ríos,Media,2,35.89,Sí,2
582,Manu,52.0,Femenino,O’Higgins,Postgrado,3,,Sí,8
583,Nadia,40.0,Masculino,Antofagasta,Postgrado,4,24.74,Sí,3
584,Humberto,34.0,,Metropolitana,Básica,2,25.8,Sí,6
585,Rosalía,43.0,,Araucanía,Postgrado,1,28.83,Sí,5
586,Nydia,,Masculino,Arica y Parinacota,Media,4,18.46,Sí,7
587,Rómulo,46.0,Masculino,Los Lagos,Media,2,30.74,No,3
588,María Teresa,43.0,Femenino,Aysén,Media,2,13.55,Sí,5
589,Carlito,27.0,Masculino,Araucanía,Universitaria,3,17.21,Sí,0
590,Amado,43.0,Femenino,Valparaíso,Básica,1,24.9,No,4
591,Eva,51.0,Masculino,Araucanía,Postgrado,1,23.72,No,3
592,Anselmo,68.0,Femenino,Araucanía,Media,2,34.51,No,6
593,Roque,58.0,Masculino,Magallanes,Básica,3,32.83,Sí,8
594,Basilio,24.0,Femenino,Los Ríos,Básica,2,43.77,Sí,3
595,Eusebia,21.0,Femenino,Maule,Universitaria,5,,Sí,2
596,Ainoa,67.0,No binario,Araucanía,Postgrado,5,32.06,Sí,3
597,Manuela,62.0,Masculino,Antofagasta,Postgrado,3,18.37,Sí,4
598,Porfirio,28.0,Masculino,Los Lagos,Media,2,18.39,Sí,3
599,Samanta,46.0,Masculino,Metropolitana,Media,3,30.64,Sí,3
600,Artemio,53.0,,Los Ríos,,2,30.82,Sí,4
601,Paulino,42.0,Femenino,Valparaíso,Postgrado,2,32.9,Sí,5
602,Pía,38.0,Femenino,O’Higgins,Postgrado,5,42.7,Sí,5
603,Mateo,53.0,Masculino,Antofagasta,Media,4,,Sí,8
604,Teresa,27.0,Masculino,Antofagasta,Técnica,1,46.9,Sí,6
605,Nando,54.0,Masculino,Atacama,Básica,1,15.1,Sí,4
606,Maribel,26.0,No binario,Antofagasta,Postgrado,3,33.73,No,5
607,Obdulia,41.0,,Maule,Universitaria,1,17.54,Sí,8
608,Adriana,52.0,,Magallanes,Universitaria,5,37.24,No,4
609,Ale,66.0,Masculino,Biobío,,4,15.16,Sí,2
610,Marisa,52.0,Femenino,Atacama,Media,2,2.68,Sí,6
611,Melisa,65.0,Femenino,Valparaíso,Media,2,31.46,Sí,3
612,Luís,53.0,Masculino,O’Higgins,Media,5,28.75,Sí,5
613,Cecilia,35.0,,Biobío,Universitaria,1,41.06,Sí,4
614,Eutimio,,No binario,Los Ríos,Media,2,30.78,Sí,4
615,Sabina,56.0,Femenino,O’Higgins,,1,22.55,Sí,7
616,Rodrigo,,Femenino,Magallanes,Técnica,5,24.6,,2
617,Charo,41.0,Masculino,Aysén,Básica,2,62.16,Sí,8
618,Silvia,40.0,Masculino,Coquimbo,Postgrado,3,21.25,Sí,6
619,Isidoro,,,Coquimbo,Técnica,4,35.25,Sí,8
620,Renato,54.0,Masculino,Valparaíso,Universitaria,1,34.02,No,4
621,Tecla,29.0,Femenino,Ñuble,Técnica,1,35.48,No,7
622,Nerea,66.0,Femenino,Metropolitana,Postgrado,1,34.66,No,5
623,Eutimio,30.0,,Los Ríos,Básica,1,,Sí,5
624,Tito,40.0,No binario,Los Ríos,Postgrado,5,12.38,No,9
625,Sara,42.0,Masculino,Ñuble,Universitaria,5,31.56,,4
626,Horacio,52.0,Masculino,Los Lagos,Postgrado,5,29.87,Sí,1
627,Nando,58.0,Masculino,Metropolitana,Técnica,5,31.24,Sí,5
628,Heliodoro,47.0,Masculino,Los Ríos,,2,35.65,No,5
629,Montserrat,34.0,Masculino,Atacama,Técnica,5,25.86,,5
630,Julieta,,Masculino,Valparaíso,Universitaria,2,23.8,,7
631,Simón,37.0,Femenino,Metropolitana,Básica,3,39.01,Sí,8
632,Eladio,,No binario,Coquimbo,Postgrado,5,26.71,No,7
633,Joaquín,,Masculino,Coquimbo,Básica,3,25.06,Sí,9
634,Perla,39.0,Masculino,Tarapacá,Universitaria,5,24.2,Sí,4
635,Eva María,30.0,,Metropolitana,,3,35.95,No,6
636,Nicanor,36.0,Masculino,Araucanía,Técnica,4,,No,7
637,Teodosio,66.0,Masculino,Valparaíso,Técnica,3,52.13,,4
638,Susanita,53.0,,Biobío,Universitaria,2,30.57,Sí,7
639,Lorenzo,29.0,Femenino,Arica y Parinacota,Postgrado,1,17.93,Sí,5
640,María Del Carmen,58.0,Masculino,Atacama,Técnica,3,25.63,No,5
641,Anabel,36.0,No binario,Antofagasta,Universitaria,1,36.55,,3
642,Roque,29.0,Masculino,Araucanía,Universitaria,4,,No,5
643,Julia,26.0,Femenino,Aysén,Básica,4,29.83,Sí,4
644,Loreto,24.0,,Antofagasta,Técnica,2,39.78,Sí,1
645,Zaida,45.0,Femenino,Metropolitana,,2,41.29,Sí,8
646,Cesar,,,Biobío,Técnica,3,24.76,Sí,8
647,Rico,48.0,Femenino,Araucanía,Técnica,5,27.43,Sí,3
648,Leonardo,69.0,Femenino,Ñuble,Técnica,4,30.97,Sí,4
649,Agustín,36.0,Femenino,Atacama,Universitaria,1,43.42,,6
650,Maura,64.0,No binario,Aysén,Media,5,19.0,Sí,5
651,Alejandro,33.0,Femenino,Araucanía,Media,4,,No,5
652,Lourdes,22.0,Femenino,O’Higgins,Básica,3,30.55,Sí,6
653,Augusto,52.0,Masculino,Magallanes,Técnica,4,21.03,Sí,3
654,Osvaldo,29.0,,Biobío,Media,2,42.37,Sí,9
655,Arcelia,42.0,,Magallanes,Básica,1,39.9,,5
656,Claudio,69.0,Femenino,Maule,Universitaria,1,45.38,Sí,5
657,Rocío,38.0,Masculino,Antofagasta,Técnica,2,41.8,Sí,3
658,Elodia,53.0,Masculino,Magallanes,Postgrado,5,30.1,Sí,2
659,Yaiza,40.0,Femenino,Coquimbo,Universitaria,2,36.19,Sí,2
660,Rodolfo,33.0,Femenino,Atacama,,1,33.32,Sí,7
661,Carmelo,56.0,,Los Lagos,Universitaria,3,20.93,No,5
662,José Luis,62.0,Masculino,Araucanía,Postgrado,5,16.96,No,9
663,Herminio,59.0,Femenino,Magallanes,Universitaria,4,33.69,,3
664,Bautista,56.0,Masculino,Ñuble,,3,30.96,Sí,7
665,Matilde,31.0,Masculino,Aysén,Postgrado,5,26.64,No,7
666,Benita,48.0,Masculino,Valparaíso,Postgrado,1,29.08,Sí,6
667,Agustín,22.0,Masculino,Biobío,Universitaria,1,47.69,Sí,5
668,Nazaret,,Masculino,Ñuble,,3,,Sí,9
669,Jose Francisco,40.0,Femenino,Atacama,Universitaria,5,36.4,No,5
670,Diego,46.0,Masculino,O’Higgins,,4,38.43,No,5
671,Araceli,60.0,Femenino,Antofagasta,Postgrado,4,39.68,Sí,3
672,Ángela,28.0,Femenino,Biobío,Universitaria,2,16.22,Sí,5
673,Florencio,35.0,Masculino,Coquimbo,Técnica,3,27.07,No,4
674,Jose,,Femenino,Los Ríos,Postgrado,5,26.57,Sí,5
675,Clemente,29.0,Masculino,Magallanes,Técnica,3,32.92,Sí,2
676,Amelia,26.0,Femenino,Magallanes,Postgrado,4,18.71,Sí,6
677,Jose Carlos,27.0,Masculino,Arica y Parinacota,Básica,5,33.78,No,4
678,Encarnación,61.0,Masculino,Los Ríos,Básica,1,21.15,Sí,2
679,Jenny,34.0,Masculino,Aysén,Universitaria,1,27.02,No,4
680,Melania,55.0,Femenino,Valparaíso,Media,5,,Sí,2
681,Nidia,24.0,No binario,Biobío,Básica,3,38.42,Sí,5
682,Salomón,63.0,Masculino,Coquimbo,,3,31.24,Sí,4
683,Leonel,30.0,Femenino,O’Higgins,Técnica,1,16.08,No,3
684,Santos,57.0,Femenino,Maule,Técnica,1,33.32,Sí,4
685,Heriberto,59.0,No binario,O’Higgins,,4,34.0,Sí,6
686,Lucio,26.0,Femenino,Magallanes,Universitaria,5,9.01,Sí,5
687,Armando,,Femenino,O’Higgins,Postgrado,3,33.51,Sí,4
688,Lola,44.0,Femenino,Araucanía,,4,19.24,No,4
689,Sofía,19.0,Femenino,Los Lagos,Media,3,15.2,Sí,6
690,Fabián,22.0,Masculino,Los Ríos,,1,18.78,Sí,4
691,Felipe,46.0,Masculino,Antofagasta,Media,5,8.39,Sí,4
692,Miguela,,Masculino,Atacama,Media,2,,,5
693,Bienvenida,55.0,Femenino,Magallanes,Universitaria,5,19.95,No,8
694,Amalia,,Femenino,Aysén,Básica,2,,Sí,5
695,Julia,25.0,Masculino,Biobío,Postgrado,4,26.41,Sí,7
696,Ulises,65.0,Femenino,Atacama,Básica,2,22.8,Sí,8
697,Luciano,62.0,Femenino,Aysén,Media,2,14.07,Sí,4
698,Lorenzo,18.0,Masculino,Aysén,Básica,4,25.72,Sí,3
699,Porfirio,39.0,No binario,Los Lagos,Universitaria,5,43.53,Sí,3
700,Apolonia,69.0,Masculino,Biobío,Técnica,4,45.47,No,5
701,Tiburcio,34.0,Masculino,Coquimbo,Básica,1,26.35,Sí,2
702,Demetrio,24.0,Femenino,Los Ríos,Postgrado,1,29.3,Sí,6
703,Rosa María,42.0,Femenino,Maule,Universitaria,2,37.03,Sí,7
704,Moreno,62.0,Masculino,Araucanía,,4,19.74,Sí,7
705,Mohamed,21.0,Femenino,Maule,Universitaria,4,33.69,Sí,2
706,Pancho,53.0,Femenino,Ñuble,Media,4,53.67,Sí,5
707,Manolo,23.0,Masculino,Los Ríos,Técnica,5,37.65,Sí,6
708,Edmundo,48.0,Masculino,Araucanía,,3,37.33,Sí,5
709,Godofredo,36.0,Femenino,Los Lagos,Técnica,3,43.44,No,3
710,Rómulo,61.0,Masculino,Arica y Parinacota,Postgrado,3,39.04,Sí,4
711,Isabela,56.0,No binario,Los Lagos,Media,5,27.47,No,4
712,Imelda,44.0,Femenino,Los Lagos,Postgrado,4,18.2,Sí,3
713,Leocadio,,No binario,O’Higgins,Universitaria,3,28.67,Sí,7
714,Javiera,43.0,Masculino,Magallanes,Básica,4,,Sí,5
715,Adelaida,36.0,No binario,Los Lagos,Universitaria,2,27.18,Sí,7
716,Sara,,Masculino,Arica y Parinacota,Universitaria,3,,Sí,5
717,Teodora,20.0,Masculino,Magallanes,Técnica,2,26.1,Sí,2
718,Cosme,62.0,Masculino,Tarapacá,Media,5,15.15,,4
719,Jenaro,30.0,Masculino,Metropolitana,Básica,1,23.07,Sí,4
720,Alondra,67.0,Femenino,Aysén,,5,34.06,Sí,2
721,Cecilia,45.0,Femenino,O’Higgins,Técnica,5,36.58,Sí,6
722,Angelita,37.0,Masculino,Arica y Parinacota,Media,5,34.41,Sí,4
723,Olga,45.0,Femenino,Aysén,Básica,3,,Sí,6
724,Dorita,25.0,Masculino,Antofagasta,Universitaria,2,31.25,No,4
725,Martirio,58.0,Femenino,Metropolitana,Media,3,49.44,No,2
726,Adora,56.0,Masculino,Los Ríos,,1,22.79,Sí,4
727,Gerónimo,18.0,Femenino,Maule,Media,5,46.05,Sí,1
728,Luna,20.0,Femenino,O’Higgins,Universitaria,4,15.56,Sí,9
729,Carla,30.0,Femenino,O’Higgins,Postgrado,1,12.91,No,2
730,Gustavo,45.0,Masculino,Aysén,Técnica,2,28.53,No,5
731,Adelardo,66.0,Masculino,Maule,Postgrado,1,29.63,Sí,6
732,Basilio,42.0,Femenino,Ñuble,,3,18.69,No,5
733,Vito,50.0,Masculino,Antofagasta,Técnica,4,26.71,Sí,4
734,Chus,55.0,Masculino,O’Higgins,Básica,3,34.03,No,3
735,Marcos,23.0,Masculino,Arica y Parinacota,Universitaria,5,20.25,,7
736,Amando,61.0,,Magallanes,Postgrado,5,,Sí,2
737,Marisela,62.0,Femenino,O’Higgins,Media,1,41.25,No,0
738,Elisa,49.0,Femenino,Los Ríos,,5,42.45,Sí,5
739,Vasco,62.0,Masculino,Metropolitana,,5,20.92,No,4
740,Arcelia,64.0,Masculino,Los Ríos,Básica,2,22.22,Sí,3
741,Pastora,38.0,,Aysén,,2,28.27,Sí,3
742,Hermenegildo,33.0,Femenino,O’Higgins,Media,3,27.28,No,7
743,Loreto,,Masculino,Arica y Parinacota,Universitaria,3,26.74,Sí,6
744,Isidro,28.0,Femenino,Valparaíso,Universitaria,2,37.56,Sí,5
745,Segismundo,,Masculino,Metropolitana,Postgrado,1,36.12,Sí,4
746,Marcia,53.0,No binario,Los Lagos,Básica,2,21.25,No,4
747,Casandra,52.0,Masculino,Biobío,Universitaria,3,18.59,No,6
748,Consuela,,No binario,Coquimbo,Universitaria,4,17.61,Sí,6
